Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
 5.900000e+02	 7.68823200e-01	-1.02003147e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 6.000000e+02	 7.73152000e-01	-1.02308733e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 6.100000e+02	 7.77480800e-01	-1.02616638e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 6.200000e+02	 7.81809600e-01	-1.02926865e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 6.300000e+02	 7.86138400e-01	-1.03239412e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 6.400000e+02	 7.90467200e-01	-1.03554280e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 6.500000e+02	 7.94796000e-01	-1.03871469e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 6.600000e+02	 7.99124800e-01	-1.04190978e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 6.700000e+02	 8.03453600e-01	-1.04512807e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 6.800000e+02	 8.07782400e-01	-1.04836958e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 6.900000e+02	 8.12111200e-01	-1.05163429e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 7.000000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 7.100000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 7.200000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 7.300000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 7.400000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 7.500000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 7.600000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 7.700000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 7.800000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 7.900000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 8.000000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 8.100000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 8.200000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 8.300000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 8.400000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 8.500000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 8.600000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 8.700000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 8.800000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 8.900000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 9.000000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 9.100000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 9.200000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 9.300000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 9.400000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 9.500000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 9.600000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 9.700000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 9.800000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 9.900000e+02	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.000000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.010000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.020000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.030000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.040000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.050000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.060000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.070000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.080000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.090000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
