SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Oct 29 20:12:16 EDT 2024
User: DJ
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: JAZA0267
Integration Time (usec): 500000 (JAZA0267)
Spectra Averaged: 1 (JAZA0267)
Boxcar Smoothing: 0 (JAZA0267)
Correct for Electrical Dark: No (JAZA0267)
Strobe/Lamp Enabled: No (JAZA0267)
Correct for Detector Non-linearity: No (JAZA0267)
Correct for Stray Light: No (JAZA0267)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
608.81	1381.49
609.17	1370.07
609.52	1331.25
609.87	1310.70
610.23	1356.37
610.58	1306.13
610.93	1406.60
611.28	1292.43
611.64	1358.65
611.99	1278.73
612.34	1265.03
612.69	1342.67
613.05	1374.64
613.40	1383.77
613.75	1390.62
614.10	1390.62
614.45	1413.46
614.81	1367.79
615.16	1301.57
615.51	1331.25
615.86	1342.67
616.21	1372.35
616.57	1383.77
616.92	1418.02
617.27	1328.97
617.62	1397.47
617.97	1324.40
618.32	1379.20
618.68	1374.64
619.03	1258.18
619.38	1347.24
619.73	1358.65
620.08	1315.27
620.43	1331.25
620.79	1475.11
621.14	1319.83
621.49	1292.43
621.84	1331.25
622.19	1317.55
622.54	1383.77
622.89	1397.47
623.24	1374.64
623.60	1415.74
623.95	1365.50
624.30	1383.77
624.65	1349.52
625.00	1516.21
625.35	1481.96
625.70	1349.52
626.05	1338.10
626.40	1335.82
626.75	1365.50
627.10	1342.67
627.45	1386.05
627.80	1349.52
628.15	1413.46
628.50	1383.77
628.86	1367.79
629.21	1379.20
629.56	1390.62
629.91	1365.50
630.26	1365.50
630.61	1324.40
630.96	1411.17
631.31	1356.37
631.66	1319.83
632.01	1331.25
632.36	1388.34
632.71	1468.26
633.06	1315.27
633.41	1429.44
633.76	1365.50
634.11	1239.91
634.45	1424.87
634.80	1395.19
635.15	1335.82
635.50	1434.01
635.85	1493.38
636.20	1397.47
636.55	1388.34
636.90	1413.46
637.25	1402.04
637.60	1424.87
637.95	1486.53
638.30	1402.04
638.65	1449.99
639.00	1449.99
639.35	1294.72
639.69	1383.77
640.04	1306.13
640.39	1306.13
640.74	1395.19
641.09	1328.97
641.44	1297.00
641.79	1340.38
642.14	1338.10
642.48	1315.27
642.83	1392.90
643.18	1413.46
643.53	1374.64
643.88	1418.02
644.23	1374.64
644.58	1374.64
644.92	1372.35
645.27	1338.10
645.62	1408.89
645.97	1386.05
646.32	1335.82
646.66	1356.37
647.01	1360.94
647.36	1386.05
647.71	1308.42
648.06	1376.92
648.40	1331.25
648.75	1427.16
649.10	1358.65
649.45	1415.74
649.80	1379.20
650.14	1351.80
650.49	1331.25
650.84	1356.37
651.19	1319.83
651.53	1342.67
651.88	1294.72
652.23	1479.68
652.58	1360.94
652.92	1404.32
653.27	1319.83
653.62	1333.53
653.96	1312.98
654.31	1306.13
654.66	1491.09
655.01	1370.07
655.35	1340.38
655.70	1392.90
656.05	1431.72
656.39	1333.53
656.74	1347.24
657.09	1374.64
657.43	1356.37
657.78	1390.62
658.13	1397.47
658.47	1342.67
658.82	1390.62
659.17	1374.64
659.51	1427.16
659.86	1356.37
660.20	1317.55
660.55	1376.92
660.90	1354.09
661.24	1287.87
661.59	1267.31
661.94	1372.35
662.28	1445.42
662.63	1349.52
662.97	1333.53
663.32	1367.79
663.67	1413.46
664.01	1422.59
664.36	1374.64
664.70	1386.05
665.05	1431.72
665.39	1310.70
665.74	1331.25
666.09	1342.67
666.43	1395.19
666.78	1299.28
667.12	1267.31
667.47	1246.76
667.81	1395.19
668.16	1402.04
668.50	1390.62
668.85	1338.10
669.19	1447.71
669.54	1404.32
669.88	1349.52
670.23	1347.24
670.57	1310.70
670.92	1328.97
671.26	1354.09
671.61	1395.19
671.95	1278.73
672.30	1386.05
672.64	1335.82
672.99	1310.70
673.33	1331.25
673.68	1395.19
674.02	1360.94
674.37	1360.94
674.71	1365.50
675.05	1308.42
675.40	1422.59
675.74	1347.24
676.09	1360.94
676.43	1404.32
676.77	1420.31
677.12	1372.35
677.46	1500.23
677.81	1456.84
678.15	1427.16
678.49	1333.53
678.84	1370.07
679.18	1312.98
679.53	1331.25
679.87	1370.07
680.21	1283.30
680.56	1344.95
680.90	1374.64
681.24	1404.32
681.59	1402.04
681.93	1424.87
682.27	1461.41
682.62	1349.52
682.96	1404.32
683.30	1333.53
683.65	1299.28
683.99	1338.10
684.33	1301.57
684.68	1299.28
685.02	1349.52
685.36	1331.25
685.71	1397.47
686.05	1392.90
686.39	1315.27
686.73	1477.39
687.08	1561.88
687.42	1395.19
687.76	1283.30
688.11	1386.05
688.45	1376.92
688.79	1438.57
689.13	1395.19
689.48	1372.35
689.82	1358.65
690.16	1358.65
690.50	1383.77
690.84	1372.35
691.19	1351.80
691.53	1493.38
691.87	1370.07
692.21	1322.12
692.56	1335.82
692.90	1367.79
693.24	1308.42
693.58	1354.09
693.92	1324.40
694.26	1324.40
694.61	1438.57
694.95	1406.60
695.29	1342.67
695.63	1418.02
695.97	1372.35
696.31	1415.74
696.66	1303.85
697.00	1420.31
697.34	1418.02
697.68	1415.74
698.02	1331.25
698.36	1397.47
698.70	1511.64
699.04	1404.32
699.39	1420.31
699.73	1317.55
700.07	1367.79
700.41	1404.32
700.75	1354.09
701.09	1356.37
701.43	1388.34
701.77	1344.95
702.11	1338.10
702.45	1331.25
702.79	1328.97
703.13	1390.62
703.47	1452.27
703.82	1397.47
704.16	1413.46
704.50	1438.57
704.84	1306.13
705.18	1365.50
705.52	1354.09
705.86	1411.17
706.20	1335.82
706.54	1420.31
706.88	1317.55
707.22	1365.50
707.56	1402.04
707.90	1486.53
708.24	1312.98
708.58	1315.27
708.92	1388.34
709.26	1324.40
709.60	1317.55
709.94	1365.50
710.28	1424.87
710.61	1402.04
710.95	1459.12
711.29	1397.47
711.63	1335.82
711.97	1356.37
712.31	1356.37
712.65	1226.21
712.99	1365.50
713.33	1388.34
713.67	1392.90
714.01	1308.42
714.35	1306.13
714.69	1415.74
715.02	1344.95
715.36	1312.98
715.70	1356.37
716.04	1367.79
716.38	1459.12
716.72	1388.34
717.06	1424.87
717.40	1315.27
717.73	1481.96
718.07	1306.13
718.41	1406.60
718.75	1415.74
719.09	1470.54
719.43	1390.62
719.76	1363.22
720.10	1470.54
720.44	1319.83
720.78	1333.53
721.12	1328.97
721.45	1340.38
721.79	1356.37
722.13	1365.50
722.47	1276.45
722.81	1356.37
723.14	2454.71
723.48	1541.33
723.82	1422.59
724.16	1427.16
724.49	1372.35
724.83	1340.38
725.17	1411.17
725.51	1392.90
725.84	1415.74
726.18	1431.72
726.52	1465.97
726.86	1358.65
727.19	1383.77
727.53	1449.99
727.87	1356.37
728.20	1331.25
728.54	1365.50
728.88	1486.53
729.22	1344.95
729.55	1388.34
729.89	1312.98
730.23	1367.79
730.56	1402.04
730.90	1500.23
731.24	1443.14
731.57	1299.28
731.91	1431.72
732.25	1351.80
732.58	1367.79
732.92	1360.94
733.25	1363.22
733.59	1388.34
733.93	1347.24
734.26	1367.79
734.60	1374.64
734.94	1367.79
735.27	1379.20
735.61	1415.74
735.94	1344.95
736.28	1326.68
736.62	1465.97
736.95	1319.83
737.29	1372.35
737.62	1411.17
737.96	1333.53
738.29	1303.85
738.63	1276.45
738.97	1301.57
739.30	1354.09
739.64	1312.98
739.97	1315.27
740.31	1390.62
740.64	1358.65
740.98	1301.57
741.31	1344.95
741.65	1434.01
741.98	1344.95
742.32	1376.92
742.65	1374.64
742.99	1415.74
743.32	1356.37
743.66	1344.95
743.99	1402.04
744.33	1317.55
744.66	1381.49
745.00	1363.22
745.33	1422.59
745.67	1379.20
746.00	1317.55
746.33	1249.05
746.67	1525.34
747.00	1365.50
747.34	1415.74
747.67	1443.14
748.01	1319.83
748.34	1402.04
748.67	1541.33
749.01	1445.42
749.34	1372.35
749.68	1406.60
750.01	1297.00
750.34	1308.42
750.68	1328.97
751.01	1390.62
751.35	1468.26
751.68	1324.40
752.01	1363.22
752.35	1308.42
752.68	1326.68
753.01	1358.65
753.35	1374.64
753.68	1397.47
754.01	1529.91
754.35	1470.54
754.68	1367.79
755.01	1319.83
755.35	1292.43
755.68	1315.27
756.01	1278.73
756.35	1395.19
756.68	1278.73
757.01	1379.20
757.34	1340.38
757.68	1340.38
758.01	1292.43
758.34	1413.46
758.68	1408.89
759.01	1335.82
759.34	1402.04
759.67	1399.75
760.01	1299.28
760.34	1376.92
760.67	1461.41
761.00	1308.42
761.33	1397.47
761.67	1475.11
762.00	1358.65
762.33	1543.61
762.66	1388.34
763.00	1367.79
763.33	1470.54
763.66	1408.89
763.99	1333.53
764.32	1438.57
764.65	1415.74
764.99	1349.52
765.32	1429.44
765.65	1370.07
765.98	1383.77
766.31	1525.34
766.64	1605.26
766.98	1342.67
767.31	1354.09
767.64	1488.81
767.97	1413.46
768.30	1285.58
768.63	1383.77
768.96	1328.97
769.29	1552.75
769.63	1456.84
769.96	1468.26
770.29	1447.71
770.62	1397.47
770.95	1363.22
771.28	1386.05
771.61	1406.60
771.94	1312.98
772.27	1445.42
772.60	1328.97
772.93	1356.37
773.26	1420.31
773.59	1402.04
773.92	1456.84
774.26	1402.04
774.59	1390.62
774.92	1488.81
775.25	1370.07
775.58	1408.89
775.91	1354.09
776.24	1331.25
776.57	1331.25
776.90	1424.87
777.23	1507.08
777.56	1413.46
777.89	1312.98
778.22	1351.80
778.55	1511.64
778.87	1308.42
779.20	1408.89
779.53	1443.14
779.86	1319.83
780.19	1404.32
780.52	1404.32
780.85	1335.82
781.18	1500.23
781.51	1365.50
781.84	1406.60
782.17	1477.39
782.50	1463.69
782.83	1267.31
783.16	1331.25
783.48	1365.50
783.81	1347.24
784.14	1365.50
784.47	1267.31
784.80	1392.90
785.13	1349.52
785.46	1376.92
785.79	1344.95
786.11	1386.05
786.44	1365.50
786.77	1319.83
787.10	1342.67
787.43	1294.72
787.76	1374.64
788.09	1287.87
788.41	1347.24
788.74	1418.02
789.07	1351.80
789.40	1310.70
789.73	1365.50
790.05	1367.79
790.38	1351.80
790.71	1358.65
791.04	1459.12
791.37	1379.20
791.69	1340.38
792.02	1386.05
792.35	1443.14
792.68	1406.60
793.00	1388.34
793.33	1324.40
793.66	1312.98
793.99	1424.87
794.31	1297.00
794.64	1338.10
794.97	1445.42
795.29	1347.24
795.62	1447.71
795.95	1424.87
796.28	1456.84
796.60	1390.62
796.93	1360.94
797.26	1312.98
797.58	1418.02
797.91	1395.19
798.24	1283.30
798.56	1342.67
798.89	1397.47
799.22	1333.53
799.54	1418.02
799.87	1440.86
800.20	1367.79
800.52	1317.55
800.85	1511.64
801.17	1370.07
801.50	1351.80
801.83	1374.64
802.15	1283.30
802.48	1427.16
802.81	1424.87
803.13	1331.25
803.46	1443.14
803.78	1349.52
804.11	1392.90
804.43	1477.39
804.76	1333.53
805.09	1443.14
805.41	1443.14
805.74	1445.42
806.06	1376.92
806.39	1338.10
806.71	1349.52
807.04	1392.90
807.36	1376.92
807.69	1335.82
808.01	1360.94
808.34	1338.10
808.67	1411.17
808.99	1459.12
809.32	1392.90
809.64	1317.55
809.97	1392.90
810.29	1294.72
810.61	1418.02
810.94	1397.47
811.26	1335.82
811.59	1397.47
811.91	1502.51
812.24	1392.90
812.56	1388.34
812.89	1331.25
813.21	1502.51
813.54	1379.20
813.86	1488.81
814.18	1358.65
814.51	1351.80
814.83	1374.64
815.16	1518.49
815.48	1342.67
815.80	1335.82
816.13	1395.19
816.45	1386.05
816.78	1303.85
817.10	1324.40
817.42	1411.17
817.75	1324.40
818.07	1203.38
818.39	1299.28
818.72	1360.94
819.04	1463.69
819.37	1360.94
819.69	1406.60
820.01	1413.46
820.33	1365.50
820.66	1312.98
820.98	1322.12
821.30	1340.38
821.63	1306.13
821.95	1406.60
822.27	1338.10
822.60	1379.20
822.92	1328.97
823.24	1317.55
823.56	1438.57
823.89	1402.04
824.21	1365.50
824.53	1303.85
824.86	1335.82
825.18	1312.98
