Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
 2.370000e+03	 1.00491620e+00	-1.19603034e-01	 1.29377344e-01	 0.00000000e+00	 3.7183e+02	 9.9999e+16	-1.0000e+17
 2.380000e+03	 1.00491621e+00	-1.19603021e-01	 1.19828112e-01	 0.00000000e+00	 3.7183e+02	 9.9999e+16	-1.0000e+17
 2.390000e+03	 1.00491622e+00	-1.19603009e-01	 1.10983693e-01	 0.00000000e+00	 3.7183e+02	 9.9999e+16	-1.0000e+17
 2.400000e+03	 1.00491623e+00	-1.19602998e-01	 1.02792079e-01	 0.00000000e+00	 3.7183e+02	 9.9999e+16	-1.0000e+17
 2.410000e+03	 1.00491624e+00	-1.19602988e-01	 9.52050772e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.420000e+03	 1.00491625e+00	-1.19602978e-01	 8.81780648e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.430000e+03	 1.00491626e+00	-1.19602969e-01	 8.16697110e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.440000e+03	 1.00491627e+00	-1.19602961e-01	 7.56417307e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.450000e+03	 1.00491628e+00	-1.19602954e-01	 7.00586744e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.460000e+03	 1.00491628e+00	-1.19602947e-01	 6.48876974e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.470000e+03	 1.00491629e+00	-1.19602940e-01	 6.00983840e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.480000e+03	 1.00491630e+00	-1.19602934e-01	 5.56625679e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.490000e+03	 1.00491630e+00	-1.19602929e-01	 5.15541543e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.500000e+03	 1.00491631e+00	-1.19602923e-01	 4.77489825e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.510000e+03	 1.00491631e+00	-1.19602919e-01	 4.42246617e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.520000e+03	 1.00491632e+00	-1.19602914e-01	 4.09604750e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.530000e+03	 1.00491632e+00	-1.19602910e-01	 3.79372089e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.540000e+03	 1.00491632e+00	-1.19602906e-01	 3.51370932e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.550000e+03	 1.00491633e+00	-1.19602903e-01	 3.25436478e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.560000e+03	 1.00491633e+00	-1.19602900e-01	 3.01416270e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.570000e+03	 1.00491633e+00	-1.19602897e-01	 2.79168932e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.580000e+03	 1.00491634e+00	-1.19602894e-01	 2.58563682e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.590000e+03	 1.00491634e+00	-1.19602891e-01	 2.39479259e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.600000e+03	 1.00491634e+00	-1.19602889e-01	 2.21803487e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.610000e+03	 1.00491634e+00	-1.19602887e-01	 2.05432316e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.620000e+03	 1.00491635e+00	-1.19602884e-01	 1.90269511e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.630000e+03	 1.00491635e+00	-1.19602883e-01	 1.76225834e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.640000e+03	 1.00491635e+00	-1.19602881e-01	 1.63218750e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.650000e+03	 1.00491635e+00	-1.19602879e-01	 1.51171675e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.660000e+03	 1.00491635e+00	-1.19602878e-01	 1.40013801e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.670000e+03	 1.00491635e+00	-1.19602876e-01	 1.29679467e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.680000e+03	 1.00491636e+00	-1.19602875e-01	 1.20107946e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.690000e+03	 1.00491636e+00	-1.19602874e-01	 1.11242837e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.700000e+03	 1.00491636e+00	-1.19602873e-01	 1.03032094e-02	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.710000e+03	 1.00491636e+00	-1.19602872e-01	 9.54273549e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.720000e+03	 1.00491636e+00	-1.19602871e-01	 8.83839224e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.730000e+03	 1.00491636e+00	-1.19602870e-01	 8.18603851e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.740000e+03	 1.00491636e+00	-1.19602869e-01	 7.58183072e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.750000e+03	 1.00491636e+00	-1.19602868e-01	 7.02222280e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.760000e+03	 1.00491636e+00	-1.19602868e-01	 6.50391518e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.770000e+03	 1.00491636e+00	-1.19602867e-01	 6.02386807e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.780000e+03	 1.00491636e+00	-1.19602866e-01	 5.57924817e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.790000e+03	 1.00491637e+00	-1.19602866e-01	 5.16744869e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.800000e+03	 1.00491637e+00	-1.19602865e-01	 4.78604489e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.810000e+03	 1.00491637e+00	-1.19602865e-01	 4.43278747e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.820000e+03	 1.00491637e+00	-1.19602864e-01	 4.10560697e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.830000e+03	 1.00491637e+00	-1.19602864e-01	 3.80257603e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.840000e+03	 1.00491637e+00	-1.19602863e-01	 3.52190943e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.850000e+03	 1.00491637e+00	-1.19602863e-01	 3.26195959e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.860000e+03	 1.00491637e+00	-1.19602863e-01	 3.02119663e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.870000e+03	 1.00491637e+00	-1.19602862e-01	 2.79820611e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.880000e+03	 1.00491637e+00	-1.19602862e-01	 2.59167132e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.890000e+03	 1.00491637e+00	-1.19602862e-01	 2.40037989e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.900000e+03	 1.00491637e+00	-1.19602862e-01	 2.22321050e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.910000e+03	 1.00491637e+00	-1.19602861e-01	 2.05911732e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.920000e+03	 1.00491637e+00	-1.19602861e-01	 1.90713667e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.930000e+03	 1.00491637e+00	-1.19602861e-01	 1.76636927e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.940000e+03	 1.00491637e+00	-1.19602861e-01	 1.63599800e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.950000e+03	 1.00491637e+00	-1.19602861e-01	 1.51524349e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.960000e+03	 1.00491637e+00	-1.19602861e-01	 1.40340628e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.970000e+03	 1.00491637e+00	-1.19602860e-01	 1.29982025e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.980000e+03	 1.00491637e+00	-1.19602860e-01	 1.20388144e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 2.990000e+03	 1.00491637e+00	-1.19602860e-01	 1.11502363e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.000000e+03	 1.00491637e+00	-1.19602860e-01	 1.03272724e-03	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.010000e+03	 1.00491637e+00	-1.19602860e-01	 9.56499324e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.020000e+03	 1.00491637e+00	-1.19602860e-01	 8.85902462e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.030000e+03	 1.00491637e+00	-1.19602860e-01	 8.20512547e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.040000e+03	 1.00491637e+00	-1.19602860e-01	 7.59952101e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.050000e+03	 1.00491637e+00	-1.19602860e-01	 7.03861414e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.060000e+03	 1.00491637e+00	-1.19602860e-01	 6.51909637e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.070000e+03	 1.00491637e+00	-1.19602860e-01	 6.03792571e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.080000e+03	 1.00491637e+00	-1.19602859e-01	 5.59225999e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.090000e+03	 1.00491637e+00	-1.19602859e-01	 5.17950127e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.100000e+03	 1.00491637e+00	-1.19602859e-01	 4.79722928e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.110000e+03	 1.00491637e+00	-1.19602859e-01	 4.44313475e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.120000e+03	 1.00491637e+00	-1.19602859e-01	 4.11517487e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.130000e+03	 1.00491637e+00	-1.19602859e-01	 3.81144005e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.140000e+03	 1.00491637e+00	-1.19602859e-01	 3.53013174e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.150000e+03	 1.00491637e+00	-1.19602859e-01	 3.26958460e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.160000e+03	 1.00491637e+00	-1.19602859e-01	 3.02824432e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.170000e+03	 1.00491637e+00	-1.19602859e-01	 2.80473422e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.180000e+03	 1.00491637e+00	-1.19602859e-01	 2.59772204e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.190000e+03	 1.00491637e+00	-1.19602859e-01	 2.40596432e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.200000e+03	 1.00491637e+00	-1.19602859e-01	 2.22841745e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.210000e+03	 1.00491637e+00	-1.19602859e-01	 2.06390460e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.220000e+03	 1.00491637e+00	-1.19602859e-01	 1.91158200e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.230000e+03	 1.00491637e+00	-1.19602859e-01	 1.77049486e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.240000e+03	 1.00491637e+00	-1.19602859e-01	 1.63982161e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.250000e+03	 1.00491637e+00	-1.19602859e-01	 1.51878510e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.260000e+03	 1.00491637e+00	-1.19602859e-01	 1.40667478e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.270000e+03	 1.00491637e+00	-1.19602859e-01	 1.30284672e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.280000e+03	 1.00491637e+00	-1.19602859e-01	 1.20670141e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.290000e+03	 1.00491637e+00	-1.19602859e-01	 1.11761711e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.300000e+03	 1.00491637e+00	-1.19602859e-01	 1.03514974e-04	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.310000e+03	 1.00491637e+00	-1.19602859e-01	 9.58721991e-05	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.320000e+03	 1.00491637e+00	-1.19602859e-01	 8.87978580e-05	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.330000e+03	 1.00491637e+00	-1.19602859e-01	 8.22431012e-05	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.340000e+03	 1.00491637e+00	-1.19602859e-01	 7.61724017e-05	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.350000e+03	 1.00491637e+00	-1.19602859e-01	 7.05502323e-05	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.360000e+03	 1.00491637e+00	-1.19602859e-01	 6.53432863e-05	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.370000e+03	 1.00491637e+00	-1.19602859e-01	 6.05182571e-05	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.380000e+03	 1.00491637e+00	-1.19602859e-01	 5.60529401e-05	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.390000e+03	 1.00491637e+00	-1.19602859e-01	 5.19162491e-05	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.400000e+03	 1.00491637e+00	-1.19602859e-01	 4.80837592e-05	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.410000e+03	 1.00491637e+00	-1.19602859e-01	 4.45354864e-05	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.420000e+03	 1.00491637e+00	-1.19602859e-01	 4.12492263e-05	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.430000e+03	 1.00491637e+00	-1.19602859e-01	 3.82027743e-05	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.440000e+03	 1.00491637e+00	-1.19602859e-01	 3.53828078e-05	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.450000e+03	 1.00491637e+00	-1.19602859e-01	 3.27715632e-05	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
 3.460000e+03	 1.00491637e+00	-1.19602859e-01	 3.03534975e-05	 0.00000000e+00	 3.7183e+02	 1.0000e+17	-1.0000e+17
